X,Y,Original Slide label,Static Predicted Probability,Static predicted zone,LITHOLOGY,LULC11_12,LULC15_16,PANCHAYATH_CODE,PANCHAYATH_NAME,HAND,TPI,ASPEC,DRAIN_DEN,NDBI,NDVI,SPI,TRI,TWI,ELEVATION,PLANCU,PROFCU,RRELIEF,GW_IDW,LINEAMENT_DEN,ROAD_DEN,SLOPE,D_RAINFALL,SOIL_T,SOIL_DEPTH,SOIL_TEXTURE,VILLAGE_BLK
76.96450043,9.728099823,0,0.014609237,very low,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,37,Arakulam,1,3,2,2,1,5,4,2,3,4,6,7,2,7,3,1,2,2,2,Very deep,Clay,76
76.96140289,9.728110313,0,0.025605643,very low,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,37,Arakulam,2,5,3,2,2,5,3,4,2,5,6,5,2,7,3,1,3,3,2,Very deep,Clay,76
76.95819855,9.728130341,0,0.017442657,very low,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,37,Arakulam,1,4,3,2,3,4,2,3,1,5,6,6,2,7,3,1,2,3,2,Very deep,Clay,76
76.95510101,9.728150368,0,0.0038373307,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,4,5,3,2,4,3,3,4,2,6,5,5,3,7,3,1,2,3,8,Very deep,Clay,76
76.95189667,9.728170395,0,0.018439373,very low,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,37,Arakulam,1,2,9,2,1,5,4,2,3,5,6,7,3,7,3,1,2,3,2,Very deep,Clay,76
76.94879913,9.728190422,0,0.0140677,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,1,7,2,2,5,2,3,4,2,6,4,5,3,7,3,2,3,3,2,Very deep,Clay,76
76.9457016,9.728199959,0,0.012538183,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,1,5,6,2,5,2,4,3,3,6,7,6,3,7,2,2,2,3,2,Very deep,Clay,76
76.94249725,9.728219986,0,0.0055536316,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,1,6,3,2,5,3,2,3,1,7,5,5,3,7,3,3,1,3,2,Very deep,Clay,76
76.93939972,9.728240013,0,0.013115315,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,3,4,4,2,5,2,4,3,2,7,5,5,3,7,3,3,3,3,2,Very deep,Clay,76
76.936203,9.72826004,0,0.01474219,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,3,6,3,2,5,2,3,4,1,7,6,5,3,7,3,3,5,3,2,Very deep,Clay,76
76.93309784,9.728269577,0,0.014797367,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,2,5,2,2,1,5,4,3,3,7,8,5,4,7,3,3,4,3,2,Very deep,Clay,76
76.93000031,9.728289604,0,0.06278967,very low,Hornblende Gneiss,Forest Plantation,Grassland - Temperate / Sub Tropical,37,Arakulam,1,6,6,2,5,2,3,2,2,7,5,5,3,7,4,3,3,4,2,Very deep,Clay,76
76.92680359,9.728309631,0,0.060647998,very low,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,37,Arakulam,1,6,5,2,1,5,3,5,2,7,6,5,3,7,4,3,2,4,2,Very deep,Clay,76
76.92369843,9.728329659,0,0.079760306,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,2,5,9,2,1,5,3,5,2,6,6,6,3,7,4,3,2,4,2,Very deep,Clay,76
76.92050171,9.728349686,0,0.17564581,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,2,5,5,2,1,4,3,5,2,6,7,5,3,7,4,2,2,4,2,Very deep,Clay,76
76.91739655,9.728360176,0,0.002443824,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,1,6,8,2,4,3,2,5,1,6,6,5,2,7,4,2,2,4,2,Very deep,Clay,76
76.98960114,9.731060028,0,0.0016356598,very low,Hornblende Gneiss,Forest Plantation,Forest Plantation,37,Arakulam,1,6,5,3,5,3,3,1,2,3,6,5,1,7,3,3,3,2,8,Very deep,Clay,76
76.98339844,9.731100082,0,0.0020921372,very low,Hornblende Gneiss,Forest Plantation,Forest Plantation,37,Arakulam,1,5,3,3,3,4,4,4,2,3,5,6,1,7,3,2,3,2,8,Very deep,Clay,76
76.98020172,9.73112011,0,0.013461688,very low,Hornblende Gneiss,Forest Plantation,Forest Plantation,37,Arakulam,2,5,3,3,4,3,3,4,1,3,5,5,1,7,3,2,3,2,2,Very deep,Clay,76
76.97709656,9.731140137,0,0.06961995,very low,Hornblende Gneiss,Forest Plantation,Forest Plantation,37,Arakulam,2,8,8,3,3,4,1,2,1,3,8,3,1,7,3,1,4,2,2,Very deep,Clay,76
76.97389984,9.731160164,0,0.0034539667,very low,Hornblende Gneiss,Forest Plantation,Forest Plantation,37,Arakulam,1,3,4,2,4,3,4,3,3,4,5,6,1,7,3,1,1,2,8,Very deep,Clay,76
76.97080231,9.731169701,0,0.040417667,very low,Hornblende Gneiss,Forest Plantation,Forest Plantation,37,Arakulam,1,4,7,2,4,3,4,2,4,4,5,6,2,7,3,1,2,2,2,Very deep,Clay,76
76.96769714,9.731189728,0,0.032750633,very low,Hornblende Gneiss,Forest Plantation,Forest Plantation,37,Arakulam,1,6,3,2,2,4,2,2,1,4,6,6,2,7,3,1,4,2,2,Very deep,Clay,76
76.96450043,9.731209755,0,0.0460423,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,3,7,10,2,3,3,1,5,1,4,5,4,2,7,3,1,3,2,2,Very deep,Clay,76
76.96140289,9.731229782,0,0.028212763,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,1,6,2,2,1,5,3,5,1,4,6,5,2,7,3,1,2,3,2,Very deep,Clay,76
76.95819855,9.731249809,0,0.022055537,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,1,7,3,2,1,5,4,4,2,4,7,4,2,7,2,1,2,3,2,Very deep,Clay,76
76.95510101,9.731269836,0,0.023092287,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,1,4,3,2,4,3,4,4,2,5,7,6,2,7,2,1,2,3,2,Very deep,Clay,76
76.95200348,9.731280327,0,0.01284733,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,1,4,6,2,5,3,4,2,3,5,6,6,2,7,2,2,1,3,2,Very deep,Clay,76
76.94879913,9.731300354,0,0.019009324,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,1,4,4,2,3,4,4,3,3,7,3,6,2,7,2,2,5,3,2,Very deep,Clay,76
76.9457016,9.731320381,0,0.008111754,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,1,5,3,2,3,3,4,3,2,6,5,5,2,7,2,2,1,3,2,Very deep,Clay,76
76.94249725,9.731340408,0,0.0072331335,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,1,4,4,2,4,3,4,3,3,7,5,6,2,7,2,3,3,3,2,Very deep,Clay,76
76.93939972,9.731349945,0,0.009246772,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,3,5,5,2,5,2,4,4,2,7,6,6,2,7,3,3,3,3,2,Very deep,Clay,76
76.93630219,9.731369972,0,0.011520827,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,2,4,9,2,2,4,4,5,2,7,4,5,2,7,3,3,2,3,2,Very deep,Clay,76
76.93309784,9.731389999,0,0.022888156,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,1,5,8,2,3,4,2,2,1,7,7,6,2,7,3,3,5,3,2,Very deep,Clay,76
76.93000031,9.731410027,0,0.052438073,very low,Hornblende Gneiss,Forest Plantation,Grassland - Temperate / Sub Tropical,37,Arakulam,2,5,6,2,1,5,2,4,1,7,7,6,3,7,3,3,2,4,2,Very deep,Clay,76
76.92680359,9.731430054,0,0.1632629,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,1,7,6,2,2,4,1,5,1,6,6,4,3,7,3,3,2,4,2,Very deep,Clay,76
76.92369843,9.73143959,0,0.09743922,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,2,5,6,2,1,5,2,4,1,6,8,6,3,7,4,3,3,4,2,Very deep,Clay,76
76.92060089,9.731459618,0,0.08827559,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,1,8,8,2,1,4,2,4,1,6,7,3,3,7,4,3,1,4,2,Very deep,Clay,76
76.91739655,9.731479645,0,0.075476095,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,1,5,10,2,1,4,3,3,2,6,7,5,3,7,4,3,3,4,2,Very deep,Clay,76
76.9865036,9.734199524,0,0.0013449885,very low,Hornblende Gneiss,Forest Plantation,Forest Plantation,37,Arakulam,1,7,6,3,5,2,2,5,2,3,5,4,1,7,2,2,1,2,8,Very deep,Clay,76
76.98339844,9.734219551,0,0.0020457278,very low,Hornblende Gneiss,Deciduous Forest - Open,Barren Rocky,37,Arakulam,1,4,7,3,5,2,4,2,2,3,7,6,1,7,3,2,2,2,8,Very deep,Clay,76
76.98020172,9.734230042,0,0.042714722,very low,Hornblende Gneiss,Deciduous Forest - Open,Barren Rocky,37,Arakulam,1,3,7,3,5,3,5,1,5,3,6,8,1,7,3,1,1,2,2,Very deep,Clay,76
76.97709656,9.734250069,0,0.0030350839,very low,Hornblende Gneiss,Reservoir - Seasonal,Reservoir - Seasonal,37,Arakulam,1,6,3,2,3,4,4,2,3,3,6,5,1,7,3,1,3,2,8,Very deep,Clay,76
76.97399902,9.734270096,0,0.0030861837,very low,Hornblende Gneiss,Forest Plantation,Forest Plantation,37,Arakulam,1,2,3,2,5,2,4,2,2,4,5,8,1,7,3,1,1,2,8,Very deep,Clay,76
76.97080231,9.734290123,0,0.028187027,very low,Hornblende Gneiss,Forest Plantation,Forest Plantation,37,Arakulam,1,4,9,2,4,3,5,1,5,4,6,7,1,7,3,1,1,2,2,Very deep,Clay,76
76.96769714,9.73431015,0,0.07046275,very low,Hornblende Gneiss,Reservoir - Seasonal,Reservoir - Seasonal,37,Arakulam,2,5,5,2,2,5,2,3,1,4,6,5,1,7,3,1,4,2,2,Very deep,Clay,76
76.96450043,9.734330177,0,0.029909132,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,2,7,3,2,1,5,2,4,1,4,6,4,1,7,3,1,3,3,2,Very deep,Clay,76
76.96140289,9.734339714,0,0.03467521,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,1,4,4,2,2,5,4,5,2,3,6,5,1,7,2,1,3,3,2,Very deep,Clay,76
76.95829773,9.734359741,0,0.029948013,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,1,3,5,2,5,2,4,3,4,3,5,6,1,7,2,1,1,3,2,Very deep,Clay,76
76.95510101,9.734379768,0,0.007001514,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,2,6,4,2,5,2,3,4,1,4,3,5,1,7,2,2,2,3,2,Very deep,Clay,76
76.95200348,9.734399796,0,0.021926435,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,1,4,6,2,5,2,4,4,2,5,5,6,1,7,2,2,4,3,2,Very deep,Clay,76
76.94879913,9.734419823,0,0.012530221,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,3,5,4,2,5,2,3,3,2,6,6,4,2,7,2,3,4,3,2,Very deep,Clay,76
76.9457016,9.734430313,0,0.011535531,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,2,6,6,2,4,3,3,4,1,6,7,5,1,7,2,3,4,3,2,Very deep,Clay,76
76.94259644,9.73445034,0,0.009234216,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,2,7,5,2,5,2,2,4,1,7,6,5,1,7,2,3,4,3,2,Very deep,Clay,76
76.93939972,9.734470367,0,0.016629687,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,1,8,8,2,4,2,3,5,1,7,6,4,2,7,3,4,4,3,2,Very deep,Clay,76
76.93630219,9.734490395,0,0.0180768,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,2,4,8,2,4,2,4,3,2,7,3,6,2,7,3,4,6,3,2,Very deep,Clay,76
76.93309784,9.734499931,0,0.008209829,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,1,6,10,2,1,4,3,3,2,7,6,5,1,7,3,4,1,3,2,Very deep,Clay,76
76.93000031,9.734519958,0,0.0732489,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,2,7,2,2,1,5,2,4,2,7,7,4,2,7,3,4,1,4,2,Very deep,Clay,76
76.92690277,9.734539986,0,0.12491941,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,1,4,7,2,1,5,4,2,3,6,5,5,2,7,3,4,5,4,2,Very deep,Clay,76
76.92369843,9.734560013,0,0.15737493,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,1,8,3,2,1,5,1,3,1,6,5,3,2,7,3,4,4,4,2,Very deep,Clay,76
76.92060089,9.73458004,0,0.0143589405,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,2,6,3,2,1,4,2,5,1,6,6,6,2,7,3,3,3,4,8,Very deep,Clay,76
76.91739655,9.734589577,0,0.018306803,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,1,6,6,2,1,5,3,4,1,6,6,5,3,7,3,3,1,4,8,Very deep,Clay,76
77.19999695,9.736000061,0,0.0022791817,very low,Charnakite,Scrubland - Open,Fallow Land,37,Arakulam,1,3,3,1,3,5,4,3,3,4,6,6,2,7,1,1,1,4,2,Very deep,Clay,50
77.19689941,9.736020088,0,0.0028716363,very low,Charnakite,Fallow Land,Scrubland - Closed,37,Arakulam,1,5,6,1,4,4,3,4,2,5,5,5,1,7,1,1,3,4,2,Very deep,Clay,50
76.9865036,9.73731041,0,0.000622547,very low,Hornblende Gneiss,Reservoir - Seasonal,Agriculture Plantation,37,Arakulam,1,5,4,2,5,2,2,3,1,3,7,5,1,7,2,2,1,2,5,Waterbody/Tank,Waterbody/Tank,76
76.98339844,9.737330437,0,0.0013627926,very low,Hornblende Gneiss,Deciduous Forest - Open,Barren Rocky,37,Arakulam,2,5,6,2,4,3,4,4,2,3,4,4,1,7,2,2,3,2,5,Waterbody/Tank,Waterbody/Tank,76
76.9803009,9.737350464,0,0.008044626,very low,Hornblende Gneiss,Deciduous Forest - Open,Barren Rocky,37,Arakulam,2,3,7,2,3,3,4,3,2,4,4,7,1,7,3,1,4,2,8,Very deep,Clay,76
76.97709656,9.737369537,0,0.003974872,very low,Hornblende Gneiss,Forest Plantation,Forest Plantation,37,Arakulam,1,4,7,2,4,3,4,1,5,3,6,6,1,7,3,1,3,2,8,Very deep,Clay,76
76.97399902,9.737389565,0,0.002699996,very low,Hornblende Gneiss,Forest Plantation,Forest Plantation,37,Arakulam,1,6,6,2,4,3,2,3,1,3,6,5,1,7,3,1,1,2,8,Very deep,Clay,76
76.97080231,9.737400055,0,0.044777505,very low,Hornblende Gneiss,Reservoir - Seasonal,Reservoir - Seasonal,37,Arakulam,1,6,6,2,3,3,3,4,2,4,5,5,1,7,3,1,2,2,2,Very deep,Clay,76
76.96769714,9.737420082,0,0.016105216,very low,Hornblende Gneiss,Forest Plantation,Forest Plantation,37,Arakulam,1,7,3,2,1,5,2,2,1,4,6,5,1,7,3,1,3,2,2,Very deep,Clay,76
76.96459961,9.737440109,0,0.022660945,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,1,5,2,2,2,4,3,3,2,4,4,5,1,7,2,1,2,3,2,Very deep,Clay,76
76.96140289,9.737460136,0,0.024351332,very low,Hornblende Gneiss,Reservoir - Seasonal,Reservoir - Seasonal,37,Arakulam,2,7,10,2,3,3,3,4,2,4,5,4,1,7,2,1,2,3,2,Very deep,Clay,76
76.95829773,9.737480164,0,0.009323973,very low,Hornblende Gneiss,Deciduous Forest - Open,Cropped in 2 Seasons,37,Arakulam,3,6,3,2,4,3,4,3,2,4,7,5,1,7,2,2,1,3,2,Very deep,Clay,76
76.95510101,9.7374897,0,0.0078117074,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,1,5,5,2,5,2,4,4,2,4,7,5,1,7,2,2,2,3,2,Very deep,Clay,76
76.95200348,9.737509727,0,0.031958252,very low,Hornblende Gneiss,Scrubland - Closed,Scrubland - Closed,37,Arakulam,3,4,4,2,4,3,5,4,3,6,6,5,1,7,2,2,5,3,2,Very deep,Clay,76
76.94889832,9.737529755,0,0.0067110653,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,4,4,5,2,5,3,4,4,2,6,7,6,1,7,2,3,3,3,2,Very deep,Clay,76
76.9457016,9.737549782,0,0.009645474,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,1,4,6,2,5,2,4,4,1,6,7,6,1,7,2,3,4,3,2,Very deep,Clay,76
76.94259644,9.737569809,0,0.005224312,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,1,6,5,2,4,3,2,3,1,7,6,5,1,7,2,3,3,3,2,Very deep,Clay,76
76.93939972,9.737580299,0,0.008532475,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,2,4,8,2,4,2,3,5,1,7,5,6,2,7,2,4,4,3,2,Very deep,Clay,76
76.93630219,9.737600327,0,0.015655981,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,2,6,8,2,4,2,1,3,1,7,3,5,2,7,2,4,5,3,2,Very deep,Clay,76
76.93319702,9.737620354,0,0.007814942,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,2,8,6,2,1,5,2,3,1,7,6,4,2,7,2,4,2,3,2,Very deep,Clay,76
76.93000031,9.737640381,0,0.0972055,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,1,7,3,2,1,5,2,3,1,7,7,4,2,7,2,4,4,4,2,Very deep,Clay,76
76.92690277,9.737660408,0,0.06523323,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,2,9,8,2,1,5,2,4,1,6,6,3,2,7,2,4,2,4,2,Very deep,Clay,76
76.92369843,9.737669945,0,0.1060624,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,2,8,10,2,1,4,2,4,1,6,3,5,2,7,2,4,4,4,2,Very deep,Clay,76
76.92060089,9.737689972,0,0.012321875,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,2,7,4,2,1,5,2,4,1,6,7,4,2,7,2,4,2,4,8,Very deep,Clay,76
76.91750336,9.737709999,0,0.012722606,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,3,5,5,2,1,5,3,5,2,6,5,5,3,7,3,4,2,4,8,Very deep,Clay,76
77.20950317,9.739060402,0,0.0039341087,very low,Charnakite,Deciduous Forest - Closed,Deciduous Forest - Closed,37,Arakulam,3,6,3,1,4,3,4,5,2,3,6,5,2,7,1,1,4,4,2,Very deep,Clay,50
77.20629883,9.739080429,0,0.0025786564,very low,Charnakite,Deciduous Forest - Closed,Deciduous Forest - Closed,37,Arakulam,4,7,8,1,1,5,2,2,1,4,4,5,2,7,1,1,3,4,2,Very deep,Clay,50
77.20320129,9.739100456,0,0.0017338671,very low,Charnakite,Agriculture Plantation,Agriculture Plantation,37,Arakulam,1,4,9,1,2,5,4,3,4,4,6,6,2,7,1,1,1,4,2,Very deep,Clay,50
77.20010376,9.73911953,0,0.0025116953,very low,Charnakite,Scrubland - Closed,Scrubland - Closed,37,Arakulam,1,6,4,1,3,5,3,3,3,4,7,5,2,7,1,1,1,4,2,Very deep,Clay,50
77.19689941,9.739139557,0,0.0012296693,very low,Charnakite,Agriculture Plantation,Agriculture Plantation,37,Arakulam,2,7,7,1,2,4,3,5,2,5,6,5,2,7,1,2,3,2,2,Very deep,Clay,50
76.98660278,9.740429878,0,0.0009508871,very low,Hornblende Gneiss,Reservoir - Seasonal,Agriculture Plantation,37,Arakulam,1,6,4,2,4,3,3,5,2,3,6,5,1,7,2,2,1,2,5,Waterbody/Tank,Waterbody/Tank,76
76.98339844,9.740449905,0,0.001184786,very low,Hornblende Gneiss,Deciduous Forest - Open,Barren Rocky,37,Arakulam,2,6,3,2,4,3,4,4,2,3,5,5,2,7,2,2,3,2,5,Waterbody/Tank,Waterbody/Tank,76
76.9803009,9.740469933,0,0.0024078004,very low,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,37,Arakulam,1,4,7,2,3,4,4,3,2,4,6,6,2,7,2,2,4,2,8,Very deep,Clay,76
76.97709656,9.740480423,0,0.0014216183,very low,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,37,Arakulam,2,2,8,2,3,3,4,5,2,4,4,7,1,7,2,2,2,2,8,Very deep,Clay,76
76.97399902,9.74050045,0,0.0041567967,very low,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,37,Arakulam,1,4,7,2,2,4,4,2,2,3,5,6,1,7,2,1,4,2,8,Very deep,Clay,76
76.97090149,9.740519524,0,0.001591582,very low,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,37,Arakulam,1,5,8,2,5,2,4,2,5,5,7,6,1,7,2,1,1,2,8,Very deep,Clay,76
76.96769714,9.740539551,0,0.039718248,very low,Hornblende Gneiss,Deciduous Forest - Open,Deciduous Forest - Open,37,Arakulam,1,3,10,2,5,2,4,2,3,3,5,6,1,7,2,1,4,3,2,Very deep,Clay,76
76.96459961,9.740559578,0,0.020363377,very low,Hornblende Gneiss,Reservoir - Seasonal,Reservoir - Seasonal,37,Arakulam,1,5,7,2,4,3,3,2,1,4,6,6,1,7,2,1,1,3,2,Very deep,Clay,76
76.96140289,9.740570068,0,0.033706877,very low,Hornblende Gneiss,Deciduous Forest - Open,Cropped in 2 Seasons,37,Arakulam,1,6,6,2,2,4,4,3,2,4,4,5,1,7,2,1,2,3,2,Very deep,Clay,76
76.95829773,9.740590096,0,0.014646716,very low,Hornblende Gneiss,Deciduous Forest - Open,Cropped in 2 Seasons,37,Arakulam,1,7,3,2,3,4,2,2,1,4,6,4,1,7,2,1,1,3,2,Very deep,Clay,76
76.9552002,9.740610123,0,0.019983932,very low,Hornblende Gneiss,Scrubland - Closed,Scrubland - Closed,37,Arakulam,2,5,3,2,4,3,4,3,2,4,6,6,1,7,2,2,4,3,2,Very deep,Clay,76
76.95200348,9.74063015,0,0.01135287,very low,Hornblende Gneiss,Scrubland - Closed,Scrubland - Closed,37,Arakulam,3,5,3,2,5,2,4,5,1,5,6,5,1,7,2,3,5,3,2,Very deep,Clay,76
76.94889832,9.740650177,0,0.005067917,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,3,6,3,2,4,2,4,4,1,6,7,5,1,7,2,3,3,3,2,Very deep,Clay,76
76.9457016,9.740659714,0,0.005425024,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,3,7,2,2,5,3,2,5,1,7,4,4,1,7,2,3,3,3,2,Very deep,Clay,76
76.94259644,9.740679741,0,0.013309796,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Agriculture Plantation,37,Arakulam,1,7,8,2,2,4,4,4,1,7,6,4,1,7,2,4,4,3,2,Very deep,Clay,76
76.9394989,9.740699768,0,0.017260596,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,2,4,10,2,1,4,4,3,2,7,5,6,1,7,2,4,4,3,2,Very deep,Clay,76
76.93630219,9.740719795,0,0.017618092,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,3,4,9,2,1,5,4,2,3,7,8,6,1,7,2,4,5,3,2,Very deep,Clay,76
76.93319702,9.740739822,0,0.011124562,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,1,6,3,2,1,5,2,3,1,7,6,4,1,7,2,5,2,3,2,Very deep,Clay,76
76.93000031,9.740750313,0,0.029575588,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,2,6,3,2,4,3,2,3,2,6,5,5,2,7,2,5,2,4,2,Very deep,Clay,76
76.92690277,9.74077034,0,0.035535548,very low,Hornblende Gneiss,Grassland - Temperate / Sub Tropical,Grassland - Temperate / Sub Tropical,37,Arakulam,2,4,8,2,1,4,4,3,2,6,7,7,2,7,2,4,2,4,2,Very deep,Clay,76
76.92379761,9.740790367,0,0.058455184,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,37,Arakulam,2,6,7,2,4,2,3,5,2,6,4,4,2,7,2,4,1,4,2,Very deep,Clay,76
